Timestamp,From Bank,From Account,To Bank,To Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Strategy
2022/08/01 00:12,33548,8014D47D0,33548,8014D47D0,2426.18,US Dollar,2426.18,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:03,1313,8014D65A0,1313,8014D65A0,5047.04,US Dollar,5047.04,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:09,12696,80155E030,12696,80155E030,945.39,US Dollar,945.39,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,741,8014D6640,21418,80155E080,96391.0,US Dollar,96391.0,US Dollar,ACH,0,Nopeee
2022/08/01 00:01,3503,8014AA430,3503,8014AA430,7.97,US Dollar,7.97,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:28,23435,8014D36D0,23435,8014D36D0,7.68,US Dollar,7.68,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:20,12696,80155E030,12696,80155E030,11.22,US Dollar,11.22,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:24,21418,80155E080,2597,80039F970,15.17,US Dollar,15.17,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:07,20,8015650D0,20,8015650D0,149911.07,US Dollar,149911.07,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:08,1818,801565BF0,1818,801565BF0,76648.53,US Dollar,76648.53,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:14,544,801566860,544,801566860,8044.3,US Dollar,8044.3,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,11798,801566950,11798,801566950,170.19,US Dollar,170.19,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:18,0,801566E00,0,801566E00,5130.15,US Dollar,5130.15,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:14,11032,80076A0D0,0,801566E00,1488.94,US Dollar,1488.94,US Dollar,Cheque,0,Nopeee
2022/08/01 00:17,11032,80076A0D0,0,801566E00,4061.43,US Dollar,4061.43,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:02,11032,80076A0D0,0,801566E00,262.42,US Dollar,262.42,US Dollar,ACH,0,Nopeee
2022/08/01 00:02,23435,801566410,23435,801566410,643626.68,US Dollar,643626.68,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,23435,801566410,1046,8015664B0,10871436.4,US Dollar,10871436.4,US Dollar,Cheque,0,Nopeee
2022/08/01 00:26,23435,801566410,23435,801566410,6.44,US Dollar,6.44,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:19,1046,8015664B0,91414,833B2D3C0,146.0,US Dollar,146.0,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:17,544,801567B50,544,801567B50,689045.26,US Dollar,689045.26,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,544,801567B50,544,801567B50,8.72,US Dollar,8.72,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:20,952,801571550,952,801571550,637.69,US Dollar,637.69,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:05,11032,801571320,11032,801571320,12.95,US Dollar,12.95,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:15,952,801571550,952,801571550,17.38,US Dollar,17.38,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:21,11304,801570340,11304,801570340,349.49,US Dollar,349.49,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:18,214,801570700,214,801570700,223.67,US Dollar,223.67,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:10,0,8015707A0,0,8015707A0,3917.11,US Dollar,3917.11,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:10,1601,801571030,1601,801571030,6427.34,US Dollar,6427.34,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:21,13600,801572470,13600,801572470,7.52,US Dollar,7.52,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:24,1601,801578430,1601,801578430,1399.97,US Dollar,1399.97,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,1313,80157A120,1313,80157A120,242759.59,US Dollar,242759.59,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:17,11848,80157A520,11848,80157A520,7.96,US Dollar,7.96,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:03,11081,80157A740,11081,80157A740,24.46,US Dollar,24.46,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:24,21418,80157B790,21418,80157B790,42432.89,US Dollar,42432.89,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,741,80157B460,741,80157B460,1543.33,US Dollar,1543.33,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:05,11032,80157B990,11032,80157B990,3833.36,US Dollar,3833.36,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:17,23128,8014C3E00,2310,80157AF50,5380.28,US Dollar,5380.28,US Dollar,Cheque,0,Nopeee
2022/08/01 00:25,23128,8014C3E00,2310,80157AF50,1240.35,US Dollar,1240.35,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:03,1315,80157CCD0,1315,80157CCD0,18.61,US Dollar,18.61,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:03,1488,80157DC40,1488,80157DC40,19.63,US Dollar,19.63,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:10,1831,80157E5D0,1831,80157E5D0,764503.98,US Dollar,764503.98,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:05,3778,80157E670,13688,80157E620,436.72,US Dollar,436.72,US Dollar,ACH,0,Nopeee
2022/08/01 00:06,13600,801581720,13600,801581720,108811.99,US Dollar,108811.99,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:17,13600,801581720,23602,801581770,39804557.0,US Dollar,39804557.0,US Dollar,ACH,0,Nopeee
2022/08/01 00:12,23602,801581770,134999,815EAC1B0,16.2,US Dollar,16.2,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:21,718,801581F00,718,801581F00,4.46,US Dollar,4.46,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:20,1818,8015811F0,17569,805125A80,82.44,US Dollar,82.44,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:20,31388,8015689B0,31388,8015689B0,9030.5,US Dollar,9030.5,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:19,11081,801568DF0,11081,801568DF0,38631.96,US Dollar,38631.96,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:18,33763,80157C500,33763,80157C500,6364.78,US Dollar,6364.78,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:00,2310,80157EC10,21418,80157D000,430175.0,US Dollar,430175.0,US Dollar,Cheque,0,Nopeee
2022/08/01 00:29,3692,80157DDE0,3692,80157DDE0,5598.2,US Dollar,5598.2,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,32039,80157E240,32039,80157E240,4049.73,US Dollar,4049.73,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,33694,80157EB70,11081,801568DF0,1.36,US Dollar,1.36,US Dollar,Cheque,0,Nopeee
2022/08/01 00:01,1922,80157EBC0,1922,80157EBC0,4761.03,US Dollar,4761.03,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:19,2310,80157EC10,2310,80157EC10,7891.25,US Dollar,7891.25,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:01,1924,80157F3A0,1924,80157F3A0,58569.93,US Dollar,58569.93,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:14,31287,801580580,31287,801580580,40473.38,US Dollar,40473.38,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:01,33267,8015828F0,1922,80157EBC0,3905.53,US Dollar,3905.53,US Dollar,Cheque,0,Nopeee
2022/08/01 00:11,33664,801582990,33664,801582990,528.22,US Dollar,528.22,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:29,11798,8015829E0,11798,8015829E0,8336.71,US Dollar,8336.71,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,33558,801582FA0,33558,801582FA0,9150.13,US Dollar,9150.13,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:17,11081,801568DF0,11081,801568DF0,3.14,US Dollar,3.14,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:09,21418,80157D000,26567,820475730,75.29,US Dollar,75.29,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:03,1922,80157EBC0,1922,80157EBC0,5.95,US Dollar,5.95,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:19,544,801582760,11796,800EF69A0,131.58,US Dollar,131.58,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:27,11798,8015829E0,11798,8015829E0,12.84,US Dollar,12.84,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:20,952,801582EB0,212191,813455120,17.53,US Dollar,17.53,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:06,20,8015659B0,20,8015659B0,1538827.73,US Dollar,1538827.73,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:00,20,801587F50,20,801587F50,5181.57,US Dollar,5181.57,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,1922,801585FA0,1922,801585FA0,9.62,US Dollar,9.62,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,20,801587F50,20,801587F50,16.94,US Dollar,16.94,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:21,1208,801588660,1208,801588660,23.87,US Dollar,23.87,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:08,867,801588AC0,867,801588AC0,150020.27,US Dollar,150020.27,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:14,867,801588AC0,867,801588AC0,5.8,US Dollar,5.8,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,11796,801589150,11796,801589150,20127786.65,US Dollar,20127786.65,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:19,70,100428660,11796,801589150,3904.39,US Dollar,3904.39,US Dollar,Cheque,0,Nopeee
2022/08/01 00:20,70,100428660,11796,801589150,3297.09,US Dollar,3297.09,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:24,1315,80158D340,1315,80158D340,20.09,US Dollar,20.09,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:19,1315,80158E030,1315,80158E030,84583.27,US Dollar,84583.27,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:08,20,8012D6A40,1315,80158E030,5717.72,US Dollar,5717.72,US Dollar,Cheque,0,Nopeee
2022/08/01 00:28,20,8012D6A40,1315,80158E030,1827.76,US Dollar,1827.76,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:08,31619,80158E320,31619,80158E320,86.79,US Dollar,86.79,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:01,11081,801588D30,93219,83B47A5C0,133.21,US Dollar,133.21,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:27,741,80158FF30,741,80158FF30,11.49,US Dollar,11.49,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,741,801590540,741,801590540,437504.22,US Dollar,437504.22,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:00,741,801590540,741,801590540,20.87,US Dollar,20.87,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:11,1488,8015909F0,1488,8015909F0,8.53,US Dollar,8.53,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:12,11848,800EA0D80,11848,800EA0D80,401750.39,US Dollar,401750.39,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:11,11848,800EA0D80,11848,800EA0D80,24.13,US Dollar,24.13,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,0,80158FB00,0,80158FB00,564524.8,US Dollar,564524.8,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,23435,8015323A0,0,80158FB00,35897.6,US Dollar,35897.6,US Dollar,Cheque,0,Nopeee
2022/08/01 00:20,23435,8015323A0,0,80158FB00,21596.42,US Dollar,21596.42,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:05,13688,801591B80,13688,801591B80,5.47,US Dollar,5.47,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:23,214,80130AAC0,1922,800ADC900,39512.88,US Dollar,39512.88,US Dollar,Cheque,0,Nopeee
2022/08/01 00:24,214,80130AAC0,1922,800ADC900,5940.59,US Dollar,5940.59,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:24,214,80130AAC0,1922,800ADC900,19436.14,US Dollar,19436.14,US Dollar,Cash,0,Nopeee
2022/08/01 00:00,20,801592BF0,20,801592BF0,6.34,US Dollar,6.34,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:23,0,801593080,0,801593080,337899.14,US Dollar,337899.14,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:23,20,80036DAB0,0,801593080,6452.31,US Dollar,6452.31,US Dollar,Cheque,0,Nopeee
2022/08/01 00:11,20,80036DAB0,0,801593080,25644.86,US Dollar,25644.86,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:12,20,80036DAB0,0,801593080,23730.2,US Dollar,23730.2,US Dollar,ACH,0,Nopeee
2022/08/01 00:05,0,801593080,0,801593080,17.0,US Dollar,17.0,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,544,801594090,544,801594090,23.86,US Dollar,23.86,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:06,2954,801594B30,2954,801594B30,661689.65,US Dollar,661689.65,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:02,11798,801595250,11798,801595250,4730089.78,US Dollar,4730089.78,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:25,11798,801595250,11798,801595250,20.59,US Dollar,20.59,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,13600,801596AD0,13600,801596AD0,12678781.9,US Dollar,12678781.9,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,0,8015981D0,0,8015981D0,821627.65,US Dollar,821627.65,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:29,0,8015981D0,0,8015981D0,15.58,US Dollar,15.58,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:15,23435,801598AC0,23435,801598AC0,72720.0,US Dollar,72720.0,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:14,214,80078DD50,718,80159ABF0,4804.46,US Dollar,4804.46,US Dollar,Cheque,0,Nopeee
2022/08/01 00:20,1488,80159B040,1488,80159B040,7693.79,US Dollar,7693.79,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:28,867,80159B090,867,80159B090,5.0,US Dollar,5.0,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,11,80159BF40,11,80159BF40,720646.97,US Dollar,720646.97,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:20,31532,80159C160,31532,80159C160,138.38,US Dollar,138.38,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:05,33728,80159C940,33728,80159C940,4768.97,US Dollar,4768.97,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:21,1922,8008B25B0,1046,80159B9F0,448484.93,US Dollar,448484.93,US Dollar,Cheque,0,Nopeee
2022/08/01 00:16,1922,8008B25B0,1046,80159B9F0,21382.11,US Dollar,21382.11,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:07,1922,8008B25B0,1046,80159B9F0,1107846.86,US Dollar,1107846.86,US Dollar,Wire,0,Nopeee
2022/08/01 00:25,1818,80159A560,1818,80159A560,5353.45,US Dollar,5353.45,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:08,11304,80159A960,11304,80159A960,2827.87,US Dollar,2827.87,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:01,11304,80159A960,11304,80159A960,22.66,US Dollar,22.66,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,2597,801594350,2597,801594350,2817.4,US Dollar,2817.4,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:28,31932,801594850,11796,801592EB0,0.01,US Dollar,0.01,US Dollar,Cheque,0,Nopeee
2022/08/01 00:14,2597,8015948A0,2597,8015948A0,692.93,US Dollar,692.93,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:02,23435,801598CC0,23435,801598CC0,4374.86,US Dollar,4374.86,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:18,21418,80158F810,21418,80158F810,12.4,US Dollar,12.4,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:04,11798,8015943A0,11798,8015943A0,15.89,US Dollar,15.89,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:02,2597,8015948A0,2597,8015948A0,11.64,US Dollar,11.64,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:26,1313,8015988D0,1313,8015988D0,17.03,US Dollar,17.03,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:06,23435,801598CC0,23435,801598CC0,19.66,US Dollar,19.66,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:17,2954,8015A00C0,2954,8015A00C0,117957.28,US Dollar,117957.28,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:28,867,8015A0DD0,867,8015A0DD0,2795.71,US Dollar,2795.71,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:17,11081,8015A0AF0,11081,8015A0AF0,36825.61,US Dollar,36825.61,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:19,952,8015A17A0,952,8015A17A0,153155.79,US Dollar,153155.79,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:08,1922,8015A2020,1922,8015A2020,12.05,US Dollar,12.05,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:29,12696,8015A2710,12696,8015A2710,258413.99,US Dollar,258413.99,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:20,544,800ED4B90,12696,8015A2710,5979.11,US Dollar,5979.11,US Dollar,Cheque,0,Nopeee
2022/08/01 00:15,544,800ED4B90,12696,8015A2710,19763.98,US Dollar,19763.98,US Dollar,Cash,0,Nopeee
2022/08/01 00:01,718,8015A2C50,718,8015A2C50,6.88,US Dollar,6.88,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:28,1601,8015A2CF0,1601,8015A2CF0,14.06,US Dollar,14.06,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,0,8015A35D0,0,8015A35D0,15.38,US Dollar,15.38,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:00,867,8015A4FF0,867,8015A4FF0,852568.14,US Dollar,852568.14,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:20,867,8015A4FF0,867,8015A4FF0,14.4,US Dollar,14.4,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:22,11796,8015A6F70,11796,8015A6F70,89.73,US Dollar,89.73,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,544,8015A6FC0,544,8015A6FC0,457.51,US Dollar,457.51,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:26,2597,800AB0260,544,8015A6FC0,2769.37,US Dollar,2769.37,US Dollar,Cheque,0,Nopeee
2022/08/01 00:21,544,8015A6FC0,544,8015A6FC0,9.78,US Dollar,9.78,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:19,2597,8015A71A0,2597,8015A71A0,8.07,US Dollar,8.07,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:22,11032,8015A7D50,11032,8015A7D50,123117.13,US Dollar,123117.13,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:05,1208,800EF1D80,11032,8015A7D50,8748.56,US Dollar,8748.56,US Dollar,Cheque,0,Nopeee
2022/08/01 00:02,1208,800EF1D80,11032,8015A7D50,8209.83,US Dollar,8209.83,US Dollar,Cash,0,Nopeee
2022/08/01 00:20,11081,8015A6C60,13600,8015A6A30,2144276.0,US Dollar,2144276.0,US Dollar,ACH,0,Nopeee
2022/08/01 00:21,11081,8015A6C60,11081,8015A6C60,334162.37,US Dollar,334162.37,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:10,13600,8015A6A30,33128,829A98C80,274.34,US Dollar,274.34,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:02,13600,8015A5BE0,13600,8015A5BE0,170288.8,US Dollar,170288.8,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:24,544,800347A60,1046,8015A9010,117.08,US Dollar,117.08,US Dollar,Cheque,0,Nopeee
2022/08/01 00:09,544,800347A60,1046,8015A9010,211.33,US Dollar,211.33,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:04,2310,8015AAA20,2310,8015AAA20,35161.36,US Dollar,35161.36,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:14,13688,8015AB270,13688,8015AB270,184615.98,US Dollar,184615.98,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,952,8015AAD60,952,8015AAD60,1846.63,US Dollar,1846.63,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:28,12582,8015AAEA0,12582,8015AAEA0,61189.02,US Dollar,61189.02,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:22,20,8015AAEF0,20,8015AAEF0,10040.27,US Dollar,10040.27,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:24,1922,8015AAFE0,1922,8015AAFE0,899.91,US Dollar,899.91,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:11,13688,8015AB080,13688,8015AB080,753.91,US Dollar,753.91,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:00,2597,8015AA790,2597,8015AA790,16.28,US Dollar,16.28,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:10,952,8015AAD60,952,8015AAD60,7.84,US Dollar,7.84,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:08,20,8015AAEF0,20,8015AAEF0,20.5,US Dollar,20.5,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:17,13688,8015AAF90,13688,8015AAF90,7.34,US Dollar,7.34,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:10,20,8015AC700,20,8015AC700,141923.57,US Dollar,141923.57,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,214,80058C440,20,8015AC700,65923.16,US Dollar,65923.16,US Dollar,Cheque,0,Nopeee
2022/08/01 00:28,1924,8015AD1E0,1924,8015AD1E0,7434272.6,US Dollar,7434272.6,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:09,32692,8015AD230,32692,8015AD230,4023.47,US Dollar,4023.47,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:04,1924,8015AE210,1924,8015AE210,38979.22,US Dollar,38979.22,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:13,1315,8015B0010,1315,8015B0010,28160.26,US Dollar,28160.26,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:24,0,8009B20B0,1315,8015B0010,30406.92,US Dollar,30406.92,US Dollar,Cheque,0,Nopeee
2022/08/01 00:24,0,8009B20B0,1315,8015B0010,3851.09,US Dollar,3851.09,US Dollar,Cash,0,Nopeee
2022/08/01 00:23,0,8009B20B0,1315,8015B0010,1785.43,US Dollar,1785.43,US Dollar,ACH,0,Nopeee
2022/08/01 00:00,1315,8015B0010,1315,8015B0010,4.56,US Dollar,4.56,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,1313,8015B04C0,1313,8015B04C0,380.33,US Dollar,380.33,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,20,8015B0470,20,8015B0470,17.77,US Dollar,17.77,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:20,1831,8015A47D0,1831,8015A47D0,1914444.9,US Dollar,1914444.9,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:28,1818,8015A9140,1818,8015A9140,118.99,US Dollar,118.99,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:20,33283,8015A94F0,23435,8015ADE30,0.02,US Dollar,0.02,US Dollar,Cheque,0,Nopeee
2022/08/01 00:09,11304,8015A9720,11304,8015A9720,2143.05,US Dollar,2143.05,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,2954,8015A9CB0,1924,8015A9770,300349.0,US Dollar,300349.0,US Dollar,ACH,0,Nopeee
2022/08/01 00:01,11304,8015ACE00,2597,8015A99A0,14963610.69,US Dollar,14963610.69,US Dollar,ACH,0,Nopeee
2022/08/01 00:20,11848,8015A9F70,11848,8015A9F70,157.73,US Dollar,157.73,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:01,741,8015A9FC0,741,8015A9FC0,458.5,US Dollar,458.5,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:21,11081,8015AA060,11081,8015AA060,937.63,US Dollar,937.63,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:04,23435,8015ADE30,23435,8015ADE30,13913.36,US Dollar,13913.36,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:28,31117,8015AE540,31117,8015AE540,1547.03,US Dollar,1547.03,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,214,8015AF810,214,8015AF810,146.22,US Dollar,146.22,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:17,2954,8015AF860,2954,8015AF860,1216.54,US Dollar,1216.54,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:07,23435,8015A96D0,23435,8015A96D0,16.52,US Dollar,16.52,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:11,11304,8015A9720,11304,8015A9720,14.86,US Dollar,14.86,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:28,1924,8015A9770,13843,80167AC70,28.86,US Dollar,28.86,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:04,2597,8015A99A0,128242,8176C2D90,44.03,US Dollar,44.03,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:24,11081,8015A9ED0,11081,8015A9ED0,21.47,US Dollar,21.47,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:25,741,8015A9FC0,741,8015A9FC0,8.35,US Dollar,8.35,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:24,23602,8015AA010,23602,8015AA010,5.96,US Dollar,5.96,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:21,23435,8015ADE30,23435,8015ADE30,5.31,US Dollar,5.31,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:25,12582,8015B25C0,12582,8015B25C0,1489.32,US Dollar,1489.32,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:23,0,8015A1E30,0,8015A1E30,993.72,US Dollar,993.72,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:16,1831,8015A29B0,1831,8015A29B0,3157.64,US Dollar,3157.64,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:11,741,8015A33E0,741,8015A33E0,1374.32,US Dollar,1374.32,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:03,13600,8014D2490,3503,8015B27C0,25363.0,US Dollar,25363.0,US Dollar,Cheque,0,Nopeee
2022/08/01 00:19,13600,8014D2490,3503,8015B27C0,2879.4,US Dollar,2879.4,US Dollar,Credit Card,0,Nopeee
2022/08/01 00:09,13600,8014D2490,3503,8015B27C0,46574.23,US Dollar,46574.23,US Dollar,Cash,0,Nopeee
2022/08/01 00:06,13600,8014D2490,3503,8015B27C0,242.79,US Dollar,242.79,US Dollar,Wire,0,Nopeee
2022/08/01 00:09,2597,8015A2520,2597,8015A2520,9.62,US Dollar,9.62,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:17,544,8015A2FD0,544,8015A2FD0,14.56,US Dollar,14.56,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:03,3503,8015A3200,3503,8015A3200,7.31,US Dollar,7.31,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:12,23128,8015A3C30,23128,8015A3C30,15.43,US Dollar,15.43,US Dollar,Reinvestment,0,Nopeee
2022/08/01 00:27,1818,8015B3510,1818,8015B3510,3.17,US Dollar,3.17,US Dollar,Reinvestment,0,Nopeee
